AAPL,META,JPM,JNJ,XOM,AMZN,PG,NEE,CAT,NVDA,SP500
0.012223594018526445,0.01531476284240989,0.01155909723341715,0.006404446520347892,0.008736773945750004,0.013112436228501074,0.005671639274250785,0.006766248265823383,0.013497144232420618,0.022987237783334676,0.006636447066013277
0.012205869539343809,0.015347140948160712,0.014177317798640315,0.00604806453457819,0.00883621950335245,0.01280788718233356,0.00564228400945598,0.006797557704259503,0.013820500901641013,0.023113240861059044,0.006628303056885808
0.012213134357725407,0.014435593875245626,0.014378970735966508,0.006099184884099324,0.008836170675606433,0.012634720121757514,0.005680691309668116,0.006776521296268348,0.013848599379719774,0.023964758893332414,0.00656829194833105
0.012185683068918134,0.013943668850021572,0.014449881201015941,0.006431650542891297,0.008912575397548753,0.012660758046609443,0.005733884019561144,0.006978612546810927,0.01390722406567469,0.02404651962430533,0.006553986335583524
0.012334738427124702,0.013903903176727215,0.015151350997007635,0.006453563185048338,0.00863570315446921,0.012249263144922138,0.00568614885211401,0.006933592131327864,0.013490446995218218,0.023221629481103054,0.006421100658830172
0.011930399507174236,0.013355211137577252,0.015154277272482227,0.006492368159259714,0.008455762490072651,0.010942187389509968,0.005560797493532767,0.0069355935589159095,0.01317843825709243,0.0228440379151239,0.006155780431500787
0.011923170451937162,0.013663717447634833,0.015149105205423972,0.006503482227185149,0.008824589602883421,0.01096625273688224,0.005537461281986201,0.006963972732503026,0.01305128490597805,0.02285466962843978,0.006112375376022928
0.01078942454222297,0.013616266930823191,0.01504877969019027,0.0070287784211047165,0.008729000067698986,0.010248596724458948,0.007550846118093919,0.006949790024258596,0.012934153920577472,0.019889033976929253,0.0057842691369949075
0.010785911640487117,0.013699591133274236,0.015032430112266097,0.007049151668232484,0.009534337130434906,0.010655934729107011,0.007557480119368693,0.006819710336837717,0.01423265914376619,0.01988839209310388,0.005823714240019909
0.011069510906691952,0.016949507513357342,0.01504008129386329,0.007067690631605659,0.009457594395494116,0.010612743088333232,0.007384823729343453,0.006832617086359712,0.014381090046820923,0.019604989298757907,0.00574468718388684
0.011102353104638288,0.016606629901791705,0.015021794573607725,0.006864612066978575,0.010249287904582282,0.011211430811799612,0.008565193682864286,0.006935713886752495,0.014848197872266765,0.02143438713387956,0.005760342214563803
0.01096425892761909,0.015841181669893973,0.015086631419535295,0.0068823992538639325,0.010297624048362116,0.011207427237984603,0.008647932581977399,0.006931927375811958,0.014750995813439857,0.021015153304546036,0.005723730623044276
0.011624671461726728,0.01423957880937439,0.01509142721467686,0.007042402733187226,0.010092599994223727,0.011077102729781543,0.008854537093520036,0.0073572209621880005,0.014655880548982361,0.021016066729710788,0.005707537152056214
0.014148442355137895,0.014315998623509164,0.01517000442119369,0.006919368510533167,0.01072470706330341,0.011155242925005011,0.009340713751196987,0.007048286463079508,0.014783692581397403,0.019837654208716346,0.005927276820142652
0.014248060168950099,0.013993162196746817,0.014458718520391262,0.0067843484274566,0.01107532320957305,0.010765628996792535,0.009362684495878217,0.007121483237624298,0.01527489217671718,0.019933891392464768,0.005909992927079973
0.012973059909738323,0.01411136417076573,0.01398758649615456,0.006767378504688416,0.011013125476958438,0.011955193744988673,0.009316103065936275,0.006879139990122888,0.016044342777540365,0.017387764104814248,0.005845618486971547
