Date,AAPL,META,JPM,JNJ,XOM,AMZN,PG,NEE,CAT,NVDA,SP500
2019-01-02,37.46919631958008,134.62355041503906,80.83649444580078,103.79097747802734,49.66474914550781,76.95649719238281,75.34825897216797,35.24208068847656,108.02359008789062,3.37305235862732,2510.030029296875
2019-01-03,33.73699951171875,130.71421813964844,79.68769073486328,102.14170837402344,48.90220260620117,75.01399993896484,74.81995391845703,35.15492248535156,103.86094665527344,3.1692628860473637,2447.889892578125
2019-01-04,35.177207946777344,136.8758544921875,82.62539672851562,103.85599517822266,50.7052116394043,78.76950073242188,76.3470458984375,35.80236053466797,109.53650665283205,3.37230920791626,2531.93994140625
2019-01-07,35.09889602661133,136.97509765625,82.6828384399414,103.18977355957033,50.96890258789063,81.47550201416016,76.04163360595703,35.75048065185547,109.6048812866211,3.550842046737671,2549.68994140625
2019-01-08,35.76800537109375,141.42022705078125,82.52693176269531,105.58650970458984,51.339481353759766,82.8290023803711,76.32230377197266,36.01195526123047,110.92121124267578,3.462442398071289,2574.409912109375
2019-01-09,36.37540054321289,143.10696411132812,82.38742065429688,104.74968719482422,51.61029052734375,82.97100067138672,75.07585144042969,35.85631561279297,111.3485870361328,3.5305371284484863,2584.9599609375
2019-01-10,36.491661071777344,143.07720947265625,82.37920379638672,105.38336944580078,51.34660339355469,82.81099700927734,75.25745391845703,36.39584732055664,113.64785766601562,3.5961556434631348,2596.639892578125
2019-01-11,36.13340377807617,142.6802978515625,81.98535919189453,105.41588592529295,51.1114387512207,82.02799987792969,75.75271606445312,36.46225738525391,112.91280364990234,3.685298442840576,2596.260009765625
2019-01-14,35.590049743652344,144.25791931152344,82.83055877685547,104.22156524658205,51.04728698730469,80.8604965209961,75.24095916748047,35.53258514404297,112.65635681152344,3.725165367126465,2582.610107421875
2019-01-15,36.31845474243164,147.7902069091797,83.43778991699219,105.0990219116211,51.07579803466797,83.72799682617188,75.95084381103516,36.2568244934082,111.70758819580078,3.711050748825073,2610.300048828125
2019-01-16,36.76214218139648,146.39120483398438,84.11067962646484,104.02658081054688,51.05441284179688,84.18900299072266,75.42255401611328,36.2485237121582,112.5366668701172,3.685545921325684,2616.10009765625
2019-01-17,36.98043823242188,147.145263671875,84.45531463623047,104.87966918945312,51.40361404418945,84.66100311279297,75.41173553466797,36.41659927368164,114.99837493896484,3.756860256195069,2635.9599609375
2019-01-18,37.20821762084961,148.87173461914062,85.82571411132812,106.17960357666016,52.0164909362793,84.80999755859375,76.06069946289062,36.541107177734375,117.5102996826172,3.885868787765503,2670.7099609375
2019-01-22,36.37303924560547,146.4209747314453,84.47172546386719,104.64402770996094,51.23257446289063,81.6084976196289,75.2453384399414,36.80881118774414,113.75962829589844,3.683813571929932,2632.89990234375
2019-01-23,36.5201301574707,143.17642211914062,84.25839233398438,104.64402770996094,50.812110900878906,82.0009994506836,78.90609741210938,37.22383499145508,113.39832305908205,3.696688175201416,2638.699951171875
2019-01-24,36.23067092895508,144.6945343017578,84.3076171875,103.2060089111328,50.88338088989258,82.74649810791016,78.45681762695312,37.41060256958008,114.1811294555664,3.908402919769287,2642.330078125
2019-01-25,37.43124008178711,147.84974670410156,84.84100341796875,104.18096923828124,51.1114387512207,83.52850341796875,77.8744125366211,36.14891052246094,117.73397064208984,3.965601921081543,2664.760009765625
2019-01-28,37.0848274230957,146.32174682617188,85.24309539794922,104.79841613769533,50.76935577392578,81.89450073242188,77.80785369873047,35.789920806884766,106.9894561767578,3.4173758029937744,2643.85009765625
2019-01-29,36.700462341308594,143.06727600097656,85.48106384277344,105.88710021972656,50.9617805480957,79.69400024414062,77.82450866699219,35.87084197998047,108.84758758544922,3.258653163909912,2640.0
2019-01-30,39.208377838134766,149.248779296875,85.6780014038086,106.9514389038086,51.51763916015625,83.52149963378906,78.63986206054688,36.0223274230957,111.92730712890624,3.402024030685425,2681.050048828125
2019-01-31,39.49071502685547,165.39207458496094,84.93126678466797,108.12139129638672,52.22316360473633,85.9365005493164,80.26223754882812,37.14083099365234,114.55105590820312,3.559508800506592,2704.10009765625
2019-02-01,39.50970458984375,164.41973876953125,85.24309539794922,109.03126525878906,54.10455703735352,81.3115005493164,81.09424591064453,36.90011215209961,112.61548614501952,3.583775043487549,2706.530029296875
2019-02-04,40.631961822509766,167.93215942382812,85.54670715332031,107.95889282226562,53.32066345214844,81.66549682617188,81.5601577758789,36.95821762084961,112.58966827392578,3.693964719772339,2724.8701171875
2019-02-05,41.32716369628906,169.8272705078125,85.16924285888672,107.95889282226562,53.869384765625,82.94049835205078,81.06925964355469,36.97273254394531,113.55314636230467,3.713031530380249,2737.699951171875
2019-02-06,41.34141159057617,169.1625213623047,85.12820434570312,108.05635833740234,53.63422775268555,82.01300048828125,81.46861267089844,36.95821762084961,112.29718017578124,3.788555383682251,2731.610107421875
2019-02-07,40.55841445922852,165.0845184326172,84.01219177246094,107.2845458984375,53.22088241577149,80.71849822998047,80.81968688964844,37.63262939453125,110.78314208984376,3.6503846645355225,2706.050048828125
2019-02-08,40.606082916259766,166.02711486816406,83.17518615722656,107.56888580322266,53.30734252929688,79.41100311279297,81.29391479492188,37.97711563110352,110.62831115722656,3.668955564498901,2707.8798828125
2019-02-11,40.37255859375,164.49911499023438,82.78128051757812,107.24391174316406,53.3938102722168,79.55000305175781,81.75982666015625,37.97711563110352,110.91219329833984,3.626365900039673,2709.800048828125
2019-02-12,40.72045135498047,163.7549591064453,84.1927490234375,108.99879455566406,54.3305549621582,81.90049743652344,82.58351135253906,38.03105545043945,114.12950897216795,3.74324107170105,2744.72998046875
2019-02-13,40.55127334594727,162.79251098632812,84.59484100341797,109.23440551757812,54.943016052246094,82.0,82.56685638427734,37.94389724731445,114.49943542480467,3.78558349609375,2753.030029296875
2019-02-14,40.699012756347656,162.6734161376953,84.04503631591797,109.12068939208984,54.95742416381836,81.13249969482422,81.91789245605469,37.89409255981445,114.08650207519533,3.8264410495758057,2745.72998046875
2019-02-15,40.60845947265625,161.23472595214844,86.61347961425781,110.80247497558594,55.99504089355469,80.39749908447266,81.93455505371094,38.19084930419922,117.16620635986328,3.8960213661193848,2775.60009765625
2019-02-19,40.7299919128418,161.02635192871094,86.30985260009766,110.24187469482422,56.36973190307617,81.37899780273438,83.19086456298828,38.46684265136719,116.8221206665039,3.878687858581543,2779.760009765625
2019-02-20,40.99208831787109,161.2942657470703,86.72836303710938,110.7780990600586,56.58590316772461,81.1050033569336,82.6001205444336,38.52286911010742,120.7018051147461,3.925983667373657,2784.699951171875
2019-02-21,40.76095962524414,158.7938690185547,86.54783630371094,110.0225067138672,56.07431411743164,80.97200012207031,83.0161361694336,38.71377944946289,119.4716796875,3.857145547866821,2774.8798828125
2019-02-22,41.21608352661133,160.62945556640625,86.16214752197266,110.9812240600586,56.50665283203125,81.5780029296875,83.40717315673828,39.039581298828125,119.29962921142578,3.94183087348938,2792.669921875
2019-02-25,41.51632308959961,163.33822631835938,87.06480407714844,111.39012908935548,56.56429290771485,81.6500015258789,82.84140014648438,38.98769760131836,121.6481475830078,3.929450035095215,2796.110107421875
2019-02-26,41.54015350341797,162.85202026367188,86.40010833740234,111.3165283203125,56.67960739135742,81.81999969482422,83.05774688720703,39.06031799316406,118.69747161865234,3.89007830619812,2793.89990234375
2019-02-27,41.66881942749024,161.5422821044922,86.29344177246094,111.12019348144533,57.26324462890625,82.05449676513672,82.29230499267578,39.02481460571289,120.07386779785156,3.848231554031372,2792.3798828125
2019-02-28,41.25897979736328,160.19288635253906,85.636962890625,111.75,56.94620132446289,81.99150085449219,81.99278259277344,39.21490859985352,118.14690399169922,3.8236918449401855,2784.489990234375
2019-03-01,41.692649841308594,161.01641845703125,85.6944351196289,113.14849853515624,57.6451416015625,83.58650207519531,81.90128326416016,39.18149566650391,118.25871276855467,3.877976179122925,2803.68994140625
2019-03-04,41.90236282348633,166.06678771972656,85.49746704101562,113.25479125976562,57.86851501464844,84.80850219726562,82.259033203125,39.32355499267578,119.0157470703125,3.886155843734741,2792.81005859375
2019-03-05,41.82609176635742,169.92648315429688,85.43183898925781,113.49197387695312,57.78205490112305,84.62149810791016,82.4420394897461,39.34025955200195,117.97486114501952,3.879711389541626,2789.64990234375
2019-03-06,41.58543395996094,171.16677856445312,85.1117935180664,113.75369262695312,57.12633514404297,83.44750213623047,82.30896759033203,39.1835823059082,115.98767852783205,3.768912076950073,2771.449951171875
2019-03-07,41.10409164428711,167.81309509277344,84.49635314941406,113.05850982666016,57.76043701171875,81.29750061035156,81.99278259277344,39.258785247802734,114.24137115478516,3.6997549533844,2748.929931640625
2019-03-08,41.2017822265625,168.2794189453125,84.5291748046875,112.9112777709961,56.93178939819336,81.04000091552734,81.87631225585938,39.41963958740234,112.99398040771484,3.733961582183838,2743.070068359375
2019-03-11,42.62911224365234,170.73019409179688,85.62876892089844,113.32023620605467,57.48661422729492,83.53099822998047,82.84972381591797,39.58675384521485,114.50802612304688,3.994228601455689,2783.300048828125
