Date,Open,High,Low,Close,Volume,Ticker,Daily_Return,Rolling_Volatility
2019-01-31,39.41241649238441,40.098117890187325,39.04465196516823,39.49071502685547,162958400,,0.007175137342221536,
2019-02-01,39.61410265633867,40.09337942283648,39.36971429863973,39.50970458984375,130672400,,0.00048074588581050495,
2019-02-04,39.72085767886159,40.729242132850885,39.69001181938611,40.631961822509766,125982000,,0.028008666356708754,
2019-02-05,41.013973143644144,41.54070616529914,40.89296827882337,41.32716369628906,144406400,,0.016965006476579964,
2019-02-06,41.43868832837846,41.65697719767212,41.011610539919296,41.34141159057617,112958400,,0.0003446991647973332,
2019-02-07,40.90482219115942,41.27021533462275,40.41605283598708,40.55841445922852,126966800,,-0.019121432271227923,
2019-02-08,40.26771919259328,40.66565407118559,40.13189521411374,40.606082916259766,95280000,,0.0011746136316588976,
2019-02-11,40.75858212354943,40.79670853270349,40.32966911040256,40.37255859375,83973600,,-0.005767569460316229,
2019-02-12,40.53220813832866,40.74666280397595,40.43689212564779,40.72045135498047,89134000,,0.008580145088650657,
2019-02-13,40.83959932500604,41.099328678315466,40.48932065603714,40.55127334594727,89960800,,-0.004163274595615631,
2019-02-14,40.43928339998026,40.80862164255103,40.36064904112932,40.699012756347656,87342800,,0.003636653612236129,0.027538187657355006
2019-02-15,40.80623611906368,40.91346345759115,40.44880923334926,40.60845947265625,98507200,,-0.002227429254618182,0.018634843505193583
2019-02-19,40.43928799608219,40.85151940666658,40.38686508422347,40.7299919128418,75891200,,0.0029883168060405602,0.017381488825289552
2019-02-20,40.79193018083782,41.29947740453898,40.744274000963244,40.99208831787109,104457600,,0.006414357121831724,0.017331059677121025
2019-02-21,40.93729152317362,41.07311184292857,40.57986465359283,40.76095962524414,68998800,,-0.005654328841181073,0.01724048993617916
2019-02-22,40.88486811040405,41.223231773038286,40.83721192224632,41.21608352661133,75652800,,0.011103805652125775,0.017128731003375374
2019-02-25,41.49964505898868,41.90710967168657,41.44960369528727,41.51632308959961,87493600,,0.007258120326158845,0.01713685341349495
2019-02-26,41.39241821936573,41.77128984933254,41.26374250311724,41.54015350341797,68280800,,0.0005738363930137425,0.016944181901731213
2019-02-27,41.27326982515091,41.69979758347964,41.15889061962103,41.66881942749024,111341600,,0.0030925998023721636,0.016531420739659696
2019-02-28,41.53777599764727,41.67836304843343,41.2041753537565,41.25897979736328,112861600,,-0.00988433241279802,0.01650411187127902
2019-03-01,41.52823291281517,41.73553931695009,41.19701751915952,41.692649841308594,103544800,,0.010456069323783969,0.016479159556674925
2019-03-04,41.8642364017059,42.35510226533789,41.45438645740556,41.90236282348633,109744800,,0.00501736683648415,0.01647672380957725
2019-03-05,41.92378931615056,41.93808580910875,41.590188724744905,41.82609176635742,78949600,,-0.0018218675741506348,0.016507906621699896
2019-03-06,41.62117519949764,41.81657033812453,41.44722844052762,41.58543395996094,83241600,,-0.005770388973792141,0.015843123957548836
2019-03-07,41.43054036805001,41.56636432916655,40.98971605951243,41.10409164428711,99185600,,-0.011642290822769534,0.01611400204347952
2019-03-08,40.584626117481065,41.239908627013946,40.38923104211764,41.2017822265625,95997600,,0.002373843410098052,0.01596060078532818
2019-03-11,41.81656454463562,42.68153514499979,41.783204847044914,42.62911224365234,128044000,,0.0340558925285117,0.016051637818375722
2019-03-12,42.89122291124296,43.52744228144765,42.74110246755472,43.10806274414063,129870400,,0.01117264436921717,0.015886403088933305
2019-03-13,43.42737051589921,43.67757008556457,43.110451545781046,43.29869842529297,124130000,,0.004412524850706537,0.015618005341385088
2019-03-14,43.82053342503637,43.86819325045519,43.501232955961775,43.78002548217773,94318000,,0.011055099050610423,0.01071950890639135
2019-03-15,44.04691043760487,44.63785523657547,43.78241438212483,44.34952926635742,156171600,,0.01292442049221592,0.010834989624055557
2019-03-18,44.27328067856524,44.89043693766361,44.2708955054987,44.80227279663086,104879200,,0.01015677556434521,0.010874629775397132
2019-03-19,44.880899504425805,45.033401481377794,44.30186611779311,44.44721984863281,126585600,,-0.00795645578547125,0.010114160217841344
2019-03-20,44.375741144089886,45.15255128641642,44.01831423519644,44.83563232421875,124140800,,0.008700773249897513,0.009828972894727317
2019-03-21,45.278837530094265,46.782412668747526,45.22879616779756,46.4869384765625,204136800,,0.03616819249214773,0.011555404195064003
2019-03-22,46.54650833819733,47.10647854779484,45.45993125023579,45.52426910400391,169630800,,-0.02092580950047933,0.011683404758864487
2019-03-25,45.63387294895227,45.74586697854144,44.46389856952138,44.97382736206055,175381200,,-0.0121648642671075,0.012037220008805301
2019-03-26,45.66963053267575,45.96033805607303,43.98257500926579,44.50918197631836,199202000,,-0.010385201956534803,0.012187150012512936
2019-03-27,44.9762271618102,45.216893346560575,44.45200166512448,44.90950775146485,119393600,,0.008954021827467358,0.01219297673739151
2019-03-28,45.0238672363422,45.16922096451442,44.68550359481245,44.96906280517578,83121600,,0.0013252338584869936,0.01211864108731444
2019-03-29,45.23356445269698,45.2931356005877,44.926175293457625,45.26215744018555,94256000,,0.006496546650996908,0.012131426824828269
2019-04-01,45.66484665828768,45.67437643956733,44.88804040836257,45.56953430175781,111448000,,0.006768079048362378,0.01209501674719561
2019-04-02,45.533803597504026,46.33682517645646,45.52427381326158,46.23197937011719,91062800,,0.014432366970660152,0.01224667830393164
2019-04-03,46.0485090099495,46.82293412913364,46.02467909036973,46.54890823364258,93087200,,0.006831797030402563,0.01224949013487775
2019-04-04,46.41545501139502,46.79194511065548,46.02228688104425,46.629913330078125,76457200,,0.0017387023249111847,0.012117277953108676
2019-04-05,46.811005131413616,46.965892290363215,46.68709613144077,46.94206237792969,74106400,,0.006671873782788457,0.012060671075824219
2019-04-08,46.80385131353777,47.71171487580084,46.78478811304698,47.68074035644531,103526800,,0.01561342431825984,0.01222581383007145
2019-04-09,47.73316823079818,48.33602791999754,47.47343527844449,47.53777313232422,143072800,,-0.003002931390501219,0.012283881290424768
2019-04-10,47.34236914905605,47.833238339953766,47.22322688286342,47.80464172363281,86781200,,0.005598123115731664,0.012282531737373781
2019-04-11,47.85946211752939,47.89520335222447,47.28519537386603,47.40671920776367,83603200,,-0.00835876787905316,0.012223602526812238
2019-04-12,47.46628769869107,47.69027578606465,46.75381913013985,47.38765335083008,111042800,,-0.0004022571525307787,0.012205883605758023
2019-04-15,47.31855093020654,47.62117335589848,47.182726978383926,47.47343444824219,70146400,,0.0018085628740750555,0.012213146731150277
2019-04-16,47.528255637857534,47.983376534492095,47.313797281453226,47.478214263916016,102785600,,0.00010067894012775456,0.012185684342673395
2019-04-17,47.54731119326293,48.46232689195172,47.32570824322464,48.40275573730469,115627200,,0.019285790068521234,0.0123347388511263
2019-04-18,48.4003701925818,48.64580305696875,48.25740160408724,48.57670211791992,96783200,,0.0035872868543450785,0.011930389813590741
2019-04-22,48.33126412020742,48.83404475360525,48.214503361460345,48.73634719848633,77758000,,0.003281065076224528,0.011923162117917682
2019-04-23,48.71252407529548,49.50363077443652,48.58623351509709,49.43929290771485,93292000,,0.014320410265245847,0.010789430636114112
2019-04-24,49.41070093750083,49.67757855914397,49.33683328407709,49.36304473876953,70162400,,-0.001543448989129986,0.010785924334009179
2019-04-25,49.28439996099873,49.5060028744457,48.87693173068337,48.91505813598633,74172800,,-0.009116775610520872,0.011069529546756067
2019-04-26,48.82451766411174,48.84834758072015,48.16208670486749,48.681549072265625,74596400,,-0.004785197272251019,0.011102367167160693
2019-04-29,48.70536406711703,49.07947258276034,48.57669200067746,48.75540542602539,88818800,,0.0015159826840812096,0.010964277449171776
2019-04-30,48.38607805123869,48.46709395560244,47.444854457533815,47.81657791137695,186139600,,-0.019443674231405018,0.011624648700311139
2019-05-01,50.011167604108095,51.30505109696013,49.85628044929439,50.16366958618164,259309200,,0.04791865366851511,0.014148373228772243
2019-05-02,50.00163618282265,50.67121528142872,49.594171580722325,49.83721923828125,127985200,,-0.006528972119814388,0.014247990475028043
2019-05-03,50.25183551985448,50.478205146321336,50.09456682258666,50.45676040649414,83569600,,0.012354660784807996,0.012972979803271957
2019-05-06,48.6791535903768,49.76334911963592,48.49091037839938,49.67756652832031,129772400,,-0.015563286431810583,0.012669159102200173
2019-05-07,49.05803760722793,49.42499431382498,47.854699576559206,48.338417053222656,155054800,,-0.02732682486831503,0.013562218510380638
2019-05-08,48.109669147541176,48.92936892131947,48.07392790458842,48.34795379638672,105358000,,0.00019727171702050423,0.013354108335184965
2019-05-09,47.75223838411033,48.057242419549205,46.861056195160906,47.8284912109375,139634400,,-0.010802387981989816,0.013524054815833636
2019-05-10,47.22330340337194,47.56536448730354,46.11101450339134,47.1658935546875,164834800,,-0.013950475153775416,0.013838118792331384
2019-05-13,44.90065057528068,45.32403587911326,43.73812763352999,44.42463684082031,229722400,,-0.05987683786480498,0.01777303882593907
2019-05-14,44.58968277824102,45.3766564067439,44.35048057931255,45.12788772583008,146118800,,0.015706209180386902,0.017974973693381364
2019-05-15,44.55619868228515,45.86702583004832,44.49639812709604,45.668487548828125,106178800,,0.011908101167364321,0.017909301225329
2019-05-16,45.42690730765116,46.03926457983026,45.17095910798562,45.46757125854492,132125600,,-0.00440915743796547,0.017870139082421386
2019-05-17,44.7140705245547,45.66370365738736,44.67340658397215,45.20922088623047,131516400,,-0.005698284318752712,0.017885521621412003
2019-05-20,43.89838342862863,44.09692166848181,43.12336708088151,43.79552459716797,154449200,,-0.031769433925371605,0.01867424486321274
2019-05-21,44.30503541950881,44.97001729820006,44.18064924329761,44.635135650634766,113459200,,0.01898970972080137,0.018795783001919808
2019-05-22,44.17107578162933,44.422238802588666,43.66635903186872,43.72137451171875,118994400,,-0.020684241952801153,0.019096629535346726
2019-05-23,43.008562935243226,43.18557025463366,42.53254916971738,42.975074768066406,146118800,,-0.01721681071185284,0.01920506135356701
2019-05-24,43.10423430651815,43.56828714339812,42.72629440483175,42.81001663208008,94858800,,-0.0038481824051473934,0.01918376135144674
2019-05-28,42.79806481034798,43.19753211751952,42.55647185928589,42.63301467895508,111792800,,-0.004143163078541556,0.01917576205988611
2019-05-29,42.20005178150852,42.900916127061286,42.09958729527348,42.4296875,113924800,,-0.004780651472238273,0.019150291025481315
2019-05-30,42.56603133944261,42.87220986761559,42.25985281126963,42.64975357055664,84873600,,0.005173201858678348,0.019207715462924727
2019-05-31,42.1546157237426,42.57561406192938,41.85800723995142,41.87714385986328,108174400,,-0.01828131048572839,0.01888784680903424
2019-06-03,42.003904918771,42.55885208700269,40.72895684162504,41.453739166259766,161584400,,-0.01016209889803121,0.018843390386005167
2019-06-04,41.96563498785348,43.01573251076257,41.74556939956014,42.97028350830078,123872000,,0.035930708994418366,0.02024589024295732
2019-06-05,44.08017256432873,44.250007699321216,43.32907794817692,43.66395950317383,119093600,,0.01601424091611528,0.020301597468305052
2019-06-06,43.79314958363369,44.36484283100569,43.57068958699141,44.3050422668457,90105200,,0.014575454995324724,0.020584041883148243
2019-06-07,44.61361403392549,45.90769918974606,44.43660669020338,45.48431015014648,122737600,,0.026268943127808,0.021259971779942613
2019-06-10,45.88136887468619,46.73292803874346,45.83591987717714,46.065555572509766,104883600,,0.012698068485427288,0.021431941986386135
2019-06-11,46.6109331585732,46.88362347564844,46.30953975020646,46.59897232055664,107731600,,0.01151298457224502,0.02156325680306375
2019-06-12,46.393277552125554,46.87646713884036,46.259324870645045,46.45068740844727,73012800,,-0.003187223640994783,0.021299641380761562
2019-06-13,46.57267830320191,47.07261014000274,46.30955801275047,46.44111633300781,86698400,,-0.00020606932124967372,0.019199705302119934
2019-06-14,45.8191886319466,46.30715958311369,45.52018583958195,46.10383987426758,75046000,,-0.007288953732769691,0.019205609221876595
2019-06-17,46.14210998057583,46.63486965392285,45.967493369838486,46.37892150878906,58676400,,0.005948837202483602,0.019068784345033365
2019-06-18,46.89559690653218,47.90981200382238,46.69466791366559,47.46968078613281,106204000,,0.023246129812643755,0.019485568602518318
2019-06-19,47.76389566380698,47.81173902587901,47.19698759262692,47.33094024658203,84496800,,-0.002926998517357276,0.018870568613638835
2019-06-20,47.92894825704651,47.986358104546575,47.36921593118183,47.71127700805664,86056000,,0.008003575731611503,0.018937101672623385
2019-06-21,47.55340719824624,48.04377253215675,47.39792354850374,47.548622131347656,191202400,,-0.003414973903026891,0.01884554339055766
2019-06-24,47.49119662350791,47.87870661594932,47.402692989709735,47.50076675415039,72881600,,-0.0010069582098744961,0.0186671004099786
2019-06-25,47.46489952077428,47.663437821269206,46.71380462067784,46.7807846069336,84281200,,-0.015273319814514673,0.015161252609454971
2019-06-26,47.30702611814578,48.07725759186515,47.20656161939147,47.792606353759766,104270000,,0.02139841545333868,0.015376381419135898
2019-06-27,47.90980994600214,48.21599213856582,47.737587709468265,47.77825164794922,83598800,,-0.00030039922668136527,0.015263855279631916
2019-06-28,47.52469551117032,47.720843084338505,47.13479837293914,47.34290313720703,124442400,,-0.009153622062275586,0.015351575797667716
2019-07-01,48.59870708259573,48.91445571612795,47.99591655944781,48.21120071411133,109012000,,0.01817444656851092,0.015590639837998504
2019-07-02,48.17772038864428,48.5891485023053,48.16575954756208,48.493465423583984,67740800,,0.005837681310379044,0.014221677266008629
2019-07-03,48.62501745406386,48.90249285083463,48.483889047924336,48.89531707763672,45448000,,0.008252571279827389,0.01394820359732283
2019-07-05,48.64177654625591,49.05559539591994,48.53413261923109,48.852272033691406,69062000,,-0.0008807387909852684,0.013237266453812777
2019-07-08,48.03420591398688,48.17533437336285,47.460121941985406,47.8452377319336,101354400,,-0.02082929980798941,0.013448831927919439
2019-07-09,47.64908743910589,48.201644052257606,47.55579870766386,48.13706207275391,82312000,,0.006080813663119701,0.013381772954032766
2019-07-10,48.28296724647705,48.73266491650779,48.21359656204675,48.61306381225586,71588400,,0.009839895831102353,0.01333506479965823
2019-07-11,48.63220718977892,48.8905460488803,48.24948579291271,48.25905227661133,80767200,,-0.00730887536821573,0.013402741381232887
2019-07-12,48.42649079222815,48.79725497916496,48.36669023465564,48.62981414794922,70380800,,0.007653380512662011,0.013416012372329578
2019-07-15,48.81878002796971,49.24455968604115,48.79725270423194,49.08668899536133,67789600,,0.009351095504219057,0.012738426283927516
2019-07-16,48.93838218259591,49.30197058543267,48.67765263415199,48.91685485839844,67467200,,-0.0034658809323249527,0.012514949855251816
2019-07-17,48.80921787684371,49.05798660085317,48.622640421352486,48.64177703857422,56430000,,-0.005639245722420345,0.011271042000416615
2019-07-18,48.79725175606653,49.24695308728828,48.72549036173215,49.19432830810547,74162400,,0.01129556706196695,0.011131574368564335
2019-07-19,49.225418684647934,49.395253851076205,48.404956898073856,48.4599723815918,83717200,,-0.015040193096207138,0.0114672376795995
2019-07-22,48.7135358552826,49.5698803325022,48.70396937143094,49.56748962402344,89111600,,0.02259702223385755,0.011227261437078521
2019-07-23,49.86409221822159,49.97173247823495,49.58422243227659,49.954986572265625,73420800,,0.00778716368802062,0.011114189358214331
2019-07-24,49.67512349936027,50.02914175520972,49.55552239198474,49.91432571411133,59966400,,-0.0008142813737296605,0.011004534713801752
2019-07-25,49.96694883497979,50.05067106733842,49.45027119228103,49.5196418762207,55638400,,-0.007938653566265053,0.011119687335483451
2019-07-26,49.62968434831801,50.16788943836609,49.54835645514004,49.69187927246094,70475600,,0.003472128383528941,0.011113287953644347
2019-07-29,49.8640909877812,50.38555001894711,49.85930592191719,50.15591430664063,86693600,,0.00929491495840285,0.011034348825846786
2019-07-30,49.93586587243436,50.27075124912288,49.589023301883856,49.940650939941406,135742800,,-0.00430112058344263,0.011092279988262958
2019-07-31,51.76813356725592,52.95218358731956,50.54341961599089,50.95962905883789,277125600,,0.020198412965388945,0.010907824968663228
2019-08-01,51.16535480637104,52.15326117014312,49.45266963798026,49.85691833496094,216071600,,-0.021876462345490046,0.0117416193429194
2019-08-02,49.16323031133008,49.3785108420285,48.23034314505546,48.80203628540039,163448400,,-0.021385230678343057,0.01240752207883316
2019-08-05,47.35964892958403,47.51751962109188,46.0655640412733,46.24735641479492,209572000,,-0.05376773542260136,0.015903940738899485
2019-08-06,46.957786951818015,47.37878519253508,46.414796893585645,47.12283706665039,143299200,,0.018753443199136313,0.01630458076228927
2019-08-07,46.74251896551608,47.73520697932226,46.362188211787306,47.61082077026367,133457600,,0.010302315583935706,0.01616085197263587
2019-08-08,47.88828181272135,48.6848256116888,47.69452860620365,48.66090393066406,108038000,,0.021815851136449214,0.016179558071504174
2019-08-09,48.33435586806552,48.68491595492223,47.851730305039446,48.25992202758789,98478800,,-0.008274469123417848,0.016260162317073543
2019-08-12,47.93096316663212,48.51443488116721,47.8181106881789,48.13745880126953,89927600,,-0.0025408012364491503,0.016171687198720565
2019-08-13,48.267120536421295,50.93715403198438,48.137458527792965,50.176002502441406,188874000,,0.041476231315770766,0.017548153916236892
2019-08-14,48.780960598066514,49.56852452960049,48.644095544305394,48.68251419067383,146189600,,-0.03021696051330907,0.018440830937447552
2019-08-15,48.85300141700887,49.256386268391125,47.94297838198592,48.44001007080078,108909600,,-0.004993787500460677,0.01839816634274608
2019-08-16,49.04988469774485,49.74140568988817,48.9442352501892,49.58293151855469,110481600,,0.023320525309878888,0.01889620047016564
2019-08-19,50.57219353284465,51.07882804853604,50.43052887765902,50.50736618041992,97654400,,0.018472538705540918,0.018728472507333154
2019-08-20,50.634616760971866,51.227691316707656,50.50015516617898,50.50975799560547,107537200,,4.7354648145025966e-05,0.018713361574155093
2019-08-21,51.141253161466,51.29972366781528,50.80749895306689,51.05721282958984,86141600,,0.010780278891284488,0.018728414834983408
2019-08-22,51.18927999555581,51.489418835377954,50.6034083940143,51.01399993896485,89014800,,-0.0008467204814095162,0.018659031503679563
2019-08-23,50.2864614690024,50.91555498677708,48.26232683356407,48.65610885620117,187272000,,-0.047322735466764,0.02066165721924998
2019-08-26,49.42926093993379,49.74860907635114,49.23717136701609,49.58053207397461,104174400,,0.018820889980482484,0.020880341110336237
2019-08-27,49.90949029926712,50.07516753420753,48.86980886104783,49.02108001708984,103493200,,-0.01134784814496732,0.020979153257169137
2019-08-28,49.00667191279658,49.395650682194926,48.81938556724892,49.35002899169922,63755200,,0.006687943320789653,0.0209841765542195
2019-08-29,50.06315259687426,50.26004541127674,49.621349155907794,50.18560791015625,83962000,,0.0167899372255761,0.021105437472501456
2019-08-30,50.46173818969739,50.5313687808023,49.751007883111264,50.12078094482422,84573600,,-0.0012925791686433528,0.020900935806443303
2019-09-03,49.56612630727239,49.69818812822895,49.03548289552534,49.390846252441406,80092000,,-0.014670602916951724,0.020687037093056658
2019-09-04,50.03673886776175,50.29845901885149,49.779821963278366,50.22882843017578,76752400,,0.01682402489393583,0.020871105376065933
2019-09-05,50.90354982908983,51.37656895787016,50.785894078911504,51.21089172363281,95654800,,0.019363105014721486,0.02116098419815929
2019-09-06,51.39577500112992,51.4846149241543,51.02600190350711,51.206085205078125,77449200,,-9.386175421994209e-05,0.02109694698550572
2019-09-09,51.58545739982879,51.96963654756328,50.68024137405337,51.424583435058594,109237600,,0.004257958424976058,0.02110046044455678
2019-09-10,51.3501518092004,52.05127566981013,50.83391449199176,52.03206634521485,127111600,,0.01174385393956009,0.021137791336359384
2019-09-11,52.3610251708255,53.71525152055803,52.27938461882768,53.68643569946289,177158400,,0.03130018654721691,0.021805704062711158
2019-09-12,53.97698263465635,54.36596149195879,53.511166457301286,53.56639099121094,128906800,,-0.002238537893781705,0.021557950249293155
2019-09-13,52.82443080357143,53.01411692029238,52.10890090309722,52.5242919921875,159053200,,-0.01964607046691311,0.021477667636753208
2019-09-16,52.27937453367597,52.85564321495497,52.23855609745347,52.8004150390625,84632400,,0.0052432840737231074,0.021034799960013173
2019-09-17,52.81482810263167,53.02132375192014,52.61313203639829,52.99250793457031,73274800,,0.0036314925651793955,0.0181397667024481
2019-09-18,53.07894480353371,53.508745607854166,52.68996609930479,53.48953628540039,101360000,,0.009335507487757817,0.01796593283034179
2019-09-19,53.3070606073627,53.72725500568296,52.913278574917605,53.05494689941406,88242400,,-0.008157940856731173,0.018066433842394338
2019-09-20,53.15579225651327,53.439121573319625,52.21695705097918,52.27938461303711,221652400,,-0.014725992761547466,0.01802838039052859
2019-09-23,52.57231054140675,52.78600921665871,52.260165462190585,52.517086029052734,76662000,,0.004536447118956945,0.017918431838373303
2019-09-24,53.07174174905982,53.42230547207564,52.14971625438767,52.26736831665039,124763200,,-0.0047663212394419546,0.01794596817613485
2019-09-25,52.47626865664312,53.18459549366252,52.13771121007937,53.07174301147461,87613600,,0.015272396347238346,0.016581613941309203
2019-09-26,52.82443177161765,53.05013674812319,52.54350227867052,52.79801940917969,75334000,,-0.00517096111216343,0.01550597967959588
2019-09-27,52.95409870061891,53.05494858356497,52.17133785844145,52.54111099243164,101408000,,-0.004877749135415658,0.015504007320041315
2019-09-30,53.04052913660416,53.92413970007018,53.01411677472275,53.77767181396485,103909600,,0.023262429293531752,0.015501347453415528
2019-10-01,54.04179631783716,54.79814466731322,53.832897210879736,53.92654037475586,139223200,,0.002764398022490096,0.015213072224442275
2019-10-02,53.55917160743665,53.68403038252034,52.3274007167669,52.5747184753418,138449200,,-0.025387390149889267,0.016023381252776123
2019-10-03,52.44744768048504,53.054931924145485,51.65508425549117,53.02131652832031,114426000,,0.008458664489887566,0.0159817462780666
2019-10-04,54.17865934180888,54.622866267592265,53.7584649875072,54.50761032104492,138478800,,0.02764629949936821,0.01668357366936575
2019-10-07,54.32992525189106,55.208728860944525,54.22667560102354,54.51961135864258,122306000,,0.00022014754592908624,0.013830526172040105
2019-10-08,54.22188517841453,54.75973164617533,53.86411835463812,53.88092422485352,111820000,,-0.011783973596013315,0.01381252407816279
2019-10-09,54.51241683959961,54.6948999368784,54.17866259327657,54.51241683959961,74770400,,0.011652002849943456,0.013638955462385327
2019-10-10,54.728517233423744,55.33119839486909,54.57724974295228,55.24715805053711,113013600,,0.01338839343684775,0.01374673206621937
2019-10-11,55.93387223570824,57.059993724351415,55.78020129962542,56.71663665771485,166795600,,0.026250682100228125,0.0141582498008702
2019-10-14,56.40209408372733,57.17765554935528,56.34686955839495,56.63500213623047,96427600,,-0.0014403768038432595,0.014160208590083727
2019-10-15,56.75984658601028,57.06238516671115,56.39728024743835,56.5029296875,87360000,,-0.002334716687751801,0.01377090410460055
2019-10-16,56.03472639321673,56.48373664287502,55.99390794575773,56.27483749389648,73903200,,-0.00404499060952864,0.013652657614132528
2019-10-17,56.44770640833482,56.70222353757521,56.07073396138555,56.49332809448242,67585200,,0.0038750452816185667,0.013332489978846658
2019-10-18,56.32764839764216,57.04558173135252,56.25561435236558,56.76465225219727,97433600,,0.004791268146101687,0.013319785248427406
2019-10-21,57.03118520017032,57.864370947488375,56.98316371655,57.749114990234375,87247200,,0.017194211937670782,0.013554665103066165
2019-10-22,57.90518270314261,58.15489658740651,57.53540962798938,57.61705017089844,82293600,,-0.002289490629063176,0.013515527930412235
2019-10-23,58.13088486679717,58.40461130875165,57.91958597693626,58.39020156860352,75828800,,0.013329560586799067,0.012603743890131294
2019-10-24,58.70956101444865,58.77919528194411,58.06126180732885,58.48625946044922,69275200,,0.0016437512331965076,0.012570116809415385
2019-10-25,58.385401792575365,59.242596306464485,58.318170993988126,59.206581115722656,73477200,,0.01224085757564473,0.011927094033044284
2019-10-28,59.40828132176833,59.8476850256048,59.24020430320351,59.79966354370117,96572800,,0.009967331374618775,0.011975272714272334
2019-10-29,59.780451077157984,59.9677374114046,58.24374175415912,58.41661834716797,142839600,,-0.023399624487614977,0.012989558389992792
2019-10-30,58.76957511884041,58.89923712839204,57.91718388272271,58.40940856933594,124522000,,-0.00012342759625541067,0.012951451528720652
2019-10-31,59.365060070154456,59.82847265948915,56.96874904224295,59.73002624511719,139162000,,0.022357863642643853,0.013245346340776223
2019-11-01,59.91730831812791,61.45161774300314,59.82606861277858,61.42520904541016,151125200,,0.027985475524112933,0.013462361330882928
2019-11-04,61.78776829370831,61.91263071931628,61.31955618049986,61.828590393066406,103272000,,0.006545563539823466,0.013463048741073076
2019-11-05,61.72054836324468,61.99427850362642,61.5452719696819,61.73976135253906,79897600,,-0.001437731499592289,0.013389542469230003
2019-11-06,61.65331419578515,61.826194451970366,61.31716017753835,61.76616668701172,75864400,,0.00042759623435285383,0.013291868575670714
2019-11-07,62.3128483676645,62.7005915790344,62.16112308276353,62.47902297973633,94940400,,0.011475118142285917,0.013197286500650567
2019-11-08,62.30081136770355,62.72226723714008,61.85768150693457,62.650020599365234,69986400,,0.0027331420617428257,0.01306113782230778
2019-11-11,62.2068792814575,63.211151577858246,62.20206528912608,63.1461296081543,81821200,,0.007887547910183729,0.012650153925220243
2019-11-12,62.989598769693245,63.288235410018565,62.83788080237024,63.088340759277344,87388800,,-0.0009155795995454265,0.01269388807941805
2019-11-13,62.88843996330908,63.76747499464725,62.87399063618842,63.69281768798828,102734400,,0.00953582561684192,0.011315749549638633
2019-11-14,63.51943713712157,63.79157846079341,63.12206582495333,63.25211715698242,89182800,,-0.006943204185132192,0.011565506458926308
2019-11-15,63.50256731633181,64.00831588526924,63.341214024331,64.00350189208984,100206400,,0.011809199041558352,0.010878842003234785
2019-11-18,64.01311651070851,64.40567368628587,63.635016010866224,64.32620239257812,86703200,,0.005029251527831996,0.010835943102995488
2019-11-19,64.51887757210454,64.54296223689062,63.91439437873861,64.13114166259766,76167200,,-0.003036975135039912,0.010465821232053089
2019-11-20,63.95051616700854,64.08056012443966,62.71263645285633,63.384559631347656,106234400,,-0.01170978247442061,0.01087683761362716
2019-11-21,63.50497200634929,63.58203998760828,62.900481512110325,63.10037612915039,121395200,,-0.0044935624733015425,0.01089275301850748
