Price,Open,High,Low,Close,Volume,Ticker
2019-01-02,75.14189322945376,75.43906040278483,74.23388522106775,75.34825897216797,9843900,
2019-01-03,75.06759529819075,76.35531535812953,74.6053318092066,74.81995391845703,9820200,
2019-01-04,74.98503113858945,76.3470458984375,74.59706894682401,76.3470458984375,10565700,
2019-01-07,75.86828717778783,76.35530719534205,75.4472993963591,76.04163360595703,9012500,
2019-01-08,76.52041311703665,76.8423431644341,75.79400798661365,76.32230377197266,9551300,
2019-01-09,76.51216148214037,76.73503370362933,74.9602871333195,75.07585144042969,15015600,
2019-01-10,75.02632530538949,75.56287747017193,74.79519669232195,75.25745391845703,11102300,
2019-01-11,75.67017104653799,75.92606878919044,75.20791390798829,75.75271606445312,7166600,
2019-01-14,75.52986997888127,75.86831285636745,74.99331773040358,75.24095916748047,7952000,
2019-01-15,75.24094520743012,76.44612029551298,75.23268881498386,75.95084381103516,7834500,
2019-01-16,75.72797128516132,76.06641412660476,75.10887405618371,75.42255401611328,7964500,
2019-01-17,75.46997470621626,76.1771664600438,75.17045715322683,75.41173553466797,8044500,
2019-01-18,76.01910367563337,76.4101345443055,75.74454481983828,76.06069946289062,9100300,
2019-01-22,76.03572809007113,76.33524563798406,74.1138291139578,75.2453384399414,13518500,
2019-01-23,78.35698613775352,80.2123306011235,77.89938811946237,78.90609741210938,22869000,
2019-01-24,78.4484959328628,78.67313089255971,77.53330635830173,78.45681762695312,12146400,
2019-01-25,78.55664539512162,78.94768246296805,77.42513631064384,77.8744125366211,10618000,
2019-01-28,77.64145791336263,78.1822537371966,77.35026211517275,77.80785369873047,9765600,
2019-01-29,78.0325066034506,78.30706540299809,77.45843026759552,77.82450866699219,9769800,
2019-01-30,77.88275282408998,78.75634675221085,77.84947239041365,78.63986206054688,7750200,
2019-01-31,78.56497377760363,80.54511167023585,78.27377796215664,80.26223754882812,16044400,
2019-02-01,80.16241276183537,81.21072426079643,79.86289519070364,81.09424591064453,12720800,
2019-02-04,80.87792473172058,81.71823825422089,80.47025051386343,81.5601577758789,11887500,
2019-02-05,81.52685119303301,81.55180992422015,80.87789879180028,81.06925964355469,9772300,
2019-02-06,80.91117984474742,81.8014105670276,80.80302322623201,81.46861267089844,8693900,
2019-02-07,81.13584150394874,81.2024023746206,80.15409087811788,80.81968688964844,8732500,
2019-02-08,80.71152309703731,81.30223648991836,80.45360133289405,81.29391479492188,7483200,
2019-02-11,81.11087410933773,81.85966795551039,81.06095663545733,81.75982666015625,8494100,
2019-02-12,81.85135447498536,82.65006587519434,81.5185628189271,82.58351135253906,11238800,
2019-02-13,82.60845850924846,82.94957181315804,82.37550184363353,82.56685638427734,11587200,
2019-02-14,82.1175686634157,82.21740994089228,81.40205537714724,81.91789245605469,7930100,
2019-02-15,82.32558586676232,82.5335838162464,81.74319414724437,81.93455505371094,12069100,
2019-02-19,82.00111594558166,83.19918625894054,81.92623972479382,83.19086456298828,10098200,
2019-02-20,83.01611632183109,83.38219463717027,82.31724646264736,82.6001205444336,8947400,
2019-02-21,82.45038152300799,83.08269703315268,82.02606395129044,83.0161361694336,7444800,
2019-02-22,82.94125980674347,83.531973189085,82.69998143689807,83.40717315673828,7925400,
2019-02-25,83.4986742467141,83.57355044096704,82.64172394755127,82.84140014648438,7436100,
2019-02-26,83.06606223533701,83.34894276160614,82.89134471069755,83.05774688720703,7115300,
2019-02-27,82.6500553425887,82.89133370579913,82.21742243628964,82.29230499267578,6013600,
2019-02-28,82.29230010534337,82.53357210663152,81.60174548760754,81.99278259277344,10575400,
2019-03-01,82.0427203613145,82.18415745846885,81.39376770604697,81.90128326416016,7733200,
2019-03-04,82.00943311907486,82.26734855102454,81.43535673431582,82.259033203125,6895300,
2019-03-05,82.29228710471196,82.93291780408336,82.29228710471196,82.4420394897461,6274600,
2019-03-06,82.2507284051016,82.45040470480663,81.86801285250232,82.30896759033203,4622300,
2019-03-07,82.34221757490744,82.86637004810842,81.74318254976758,81.99278259277344,8408600,
2019-03-08,82.21742557715832,82.51694311895874,81.32719464669415,81.87631225585938,5144500,
2019-03-11,82.19244970000857,82.93292170515883,81.9594930710973,82.84972381591797,7544400,
2019-03-12,83.01614234653744,83.63181451276691,82.97454656431292,83.24078369140625,7597500,
2019-03-13,83.19085881204035,84.52204443064028,83.16590007350311,84.1809310913086,9883300,
2019-03-14,83.98123165590042,84.68010153242386,83.79819249368944,84.2973861694336,8590200,
2019-03-15,84.66348575023575,85.60363418138928,84.63852701232096,85.22924041748047,30802700,
2019-03-18,84.91306645616984,85.10442733016195,84.1975531235617,84.45547485351562,8442800,
2019-03-19,84.78828995729747,84.97964452245064,84.27245274051337,84.77996826171875,7334100,
2019-03-20,84.63850968174675,85.12105999367716,84.07275513034588,84.63018798828125,7513800,
2019-03-21,84.2641341222623,85.62028490939413,84.2641341222623,85.27084350585938,8221000,
2019-03-22,85.26250940693367,85.81994230419228,82.37549728719554,84.58027648925781,11035900,
2019-03-25,84.58027082542515,85.14601903125883,84.24747290912887,84.82986450195312,6955500,
2019-03-26,85.22922640201375,86.09449847713384,85.1959459744023,85.71177673339844,6909400,
2019-03-27,85.4954830152812,85.71179632280516,84.89644787655087,85.6119613647461,6037100,
2019-03-28,85.95305029455322,86.26088947215122,85.78665451333885,86.1527328491211,6793700,
2019-03-29,86.41066800245225,86.65194638378073,85.78667415861455,86.5687484741211,7535400,
2019-04-01,86.71850141068376,86.71850141068376,85.81162711796235,86.22762298583984,6626500,
2019-04-02,86.20264400660723,86.54375723741545,85.91144823699247,86.31912231445312,6088800,
2019-04-03,86.1776988531563,86.43561424007896,85.487144242423,86.26921844482422,5226500,
2019-04-04,86.09451197901096,86.25258610046485,85.52043562097018,86.05290985107422,4786100,
2019-04-05,86.20266622336996,86.26922708717693,85.83658782002497,86.23594665527344,4281800,
2019-04-08,86.46890292719354,87.47561218409757,86.1111462203935,87.33417510986328,8468600,
2019-04-09,86.98473620202998,87.15945370018709,86.64361655258534,87.07625579833984,5820300,
2019-04-10,87.07624619305639,87.35912029765208,86.72680488769561,87.06792449951172,5394300,
2019-04-11,87.00968599351465,87.40072307435169,86.83496851331792,87.151123046875,5078400,
2019-04-12,87.15111175952171,87.40902709960938,86.66855515428091,87.40902709960938,6707900,
2019-04-15,87.34249787835704,88.00808747872016,87.18441741250885,87.96649169921875,5639200,
2019-04-16,88.17447822079836,88.60711108762821,87.89991945175251,88.5405502319336,8136100,
2019-04-17,89.03992826331181,89.24102050542324,88.26909384576302,88.68802642822266,6778100,
2019-04-18,88.83046475374742,89.40859378121468,88.6712747142625,88.85560607910156,7248900,
2019-04-22,88.92259932797555,89.81911451318484,88.59583252913116,88.82205963134766,9057200,
2019-04-23,87.14635769653002,87.23014293464058,85.57116709347424,86.43417358398438,15979800,
2019-04-24,86.56821487070947,87.68257689770574,86.12414742643048,86.87822723388672,10094800,
2019-04-25,86.3839053749008,86.77770306235176,85.95659231060247,86.53472137451172,6085300,
2019-04-26,87.09607053906663,88.71315036258704,87.06256156193942,88.69639587402344,7747400,
2019-04-29,88.45343347429578,88.6042494737771,87.74124929601345,87.79151916503906,4787600,
2019-04-30,87.85853754351062,89.33318195379682,87.6909670754251,89.21588134765625,8251300,
2019-05-01,88.9394024949815,89.14048837625235,87.81665967370898,87.91720581054688,6733800,
2019-05-02,88.14340589463868,88.61261469710888,88.01773124365893,88.44503784179688,6270300,
2019-05-03,88.80531087073612,89.15721903415567,88.46178953971574,88.88072204589844,4793400,
2019-05-06,88.07637562440279,88.66287859756142,88.0093448867838,88.54557800292969,4890400,
2019-05-07,88.00097671220766,88.46180510706549,87.2217618578869,87.72447967529297,6021700,
2019-05-08,87.96743887464785,88.6209725096245,87.2720158278202,88.03446960449219,5392600,
2019-05-09,87.69933251715702,88.00934488433394,86.9536331402748,87.33905029296875,6901700,
2019-05-10,87.12119491110587,88.93936020568145,87.07091867039007,88.82205963134766,5815800,
2019-05-13,88.0931458994992,89.30804787264782,87.85016422638866,88.90587615966797,7575500,
2019-05-14,88.62098930558538,89.23263364463334,88.45341884161788,88.47855377197266,7004000,
2019-05-15,88.4869677948031,89.65160022085918,88.39480208692191,89.40023803710938,5535600,
2019-05-16,89.43371135477433,91.05917155567973,89.30803032201517,90.5815887451172,9284200,
2019-05-17,89.8777942427438,90.48943863133556,89.86942019354954,90.02861022949219,6370200,
2019-05-20,90.02022811107199,90.59835068144912,89.76886602488825,89.92806243896484,6565300,
2019-05-21,90.04536864777215,90.10401895254635,89.05668751557572,89.12371826171875,5226400,
2019-05-22,88.88911016681541,89.6934663313499,88.76343550898542,89.4169692993164,4889700,
2019-05-23,89.38346210697344,89.67671365608862,88.72154781473954,89.45049285888672,6175600,
2019-05-24,89.77723230246262,90.02021390946649,89.26613416228248,89.39181518554688,4372100,
2019-05-28,89.40020784663758,89.86103623042175,87.48987635095726,87.52339172363281,7615500,
2019-05-29,87.10446074807601,87.8166448513564,86.88661401789953,87.29717254638672,7137300,
2019-05-30,87.44798484687975,88.28584996660395,87.44798484687975,88.25233459472656,4729200,
2019-05-31,87.88367025403815,87.89205069495176,85.80576837570163,86.22470092773438,10282300,
2019-06-03,86.42578436818542,87.10445303810509,85.79738555754773,86.97039794921875,8532900,
