Price,Open,High,Low,Close,Volume,Ticker
2019-01-02,78.10151632321731,81.21906671446357,78.09338098018847,80.83649444580078,15670900,
2019-01-03,80.9431955107157,81.14834351358361,79.34304359259403,79.68769073486328,16286400,
2019-01-04,81.3288600818049,82.82233702275678,80.6477673326395,82.62539672851562,16935200,
2019-01-07,82.41204162073244,83.26545791542125,81.82121447359256,82.6828384399414,15430700,
2019-01-08,83.39675722209812,83.55267169524379,81.68993073240843,82.52693176269531,13578800,
2019-01-09,82.7238600477282,83.28186274031906,82.00174149404188,82.38742065429688,14230300,
2019-01-10,82.07558260053833,82.65820824187784,81.46013879913453,82.37920379638672,14376100,
2019-01-11,81.9689438440518,82.19870862888337,81.19758527158508,81.98535919189453,15439900,
2019-01-14,81.13193358126229,83.17520591552768,80.95961001192619,82.83055877685547,21258500,
2019-01-15,81.14833761998884,84.08605831024717,80.91036520267096,83.43778991699219,26504900,
2019-01-16,83.9055316273759,84.89023951875477,83.53626773326384,84.11067962646484,18533000,
2019-01-17,83.79063721801559,84.93125942832913,83.63472275769588,84.45531463623047,14247600,
2019-01-18,85.15282892303537,86.08010188806497,84.38147670172717,85.82571411132812,16428700,
2019-01-22,84.58660781987085,85.0051051479047,83.80704182056729,84.47172546386719,17083700,
2019-01-23,84.8820440478415,85.09539347418114,83.67577272706515,84.25839233398438,12146700,
2019-01-24,83.80705558529077,84.59482312468073,83.6511473683183,84.3076171875,11296800,
2019-01-25,84.939476708355,85.59594652907035,84.30761738446134,84.84100341796875,14369400,
2019-01-28,84.43071106433011,85.53850902119619,84.18453095808424,85.24309539794922,12283100,
2019-01-29,85.24309142067113,86.25242229644157,85.12000763391123,85.48106384277344,9743300,
2019-01-30,85.45643808972419,86.35908790779077,85.16102451135778,85.6780014038086,12526300,
2019-01-31,84.85741651430051,85.17744687379896,84.29941373814071,84.93126678466797,17520600,
2019-02-01,85.3415686925716,86.039070646108,84.94768177470225,85.24309539794922,13000800,
2019-02-04,85.16923562363036,85.54670715332031,84.52917493152046,85.54670715332031,9871500,
2019-02-05,85.76827150188024,85.79289452034655,84.75894686646157,85.16924285888672,12763000,
2019-02-06,85.10358758971033,85.8503292447961,84.9066472811484,85.12820434570312,8745000,
2019-02-07,84.72610893938074,84.93125690291434,83.24083968679548,84.01219177246094,13177500,
2019-02-08,83.76601326066776,83.97936262309591,82.1084143026112,83.17518615722656,12892600,
2019-02-11,83.503405151245,83.70855305660632,82.69101493836976,82.78128051757812,10978500,
2019-02-12,83.6593629011465,84.45533824755633,83.61012937806827,84.1927490234375,12852300,
2019-02-13,84.438932753495,85.21849278497346,84.438932753495,84.59484100341797,10754100,
2019-02-14,84.08606842269423,84.60303916072434,83.16700307224242,84.04503631591797,11518500,
2019-02-15,85.25950169485284,86.73656339369685,85.06256138713088,86.61347961425781,14716900,
2019-02-19,86.08829555124836,86.46576705782584,85.18563949136842,86.30985260009766,12764900,
2019-02-20,86.33447615625471,86.81862865020899,86.06367931695584,86.72836303710938,10030300,
2019-02-21,86.53142095832091,86.97454137455297,86.129332644944,86.54783630371094,8400100,
2019-02-22,86.73655933453813,87.05658966734163,85.98161630641802,86.16214752197266,10647300,
2019-02-25,86.77759814863859,88.02489514986124,86.72836463535681,87.06480407714844,11230700,
2019-02-26,85.75184008690655,86.54781510663706,85.29231069845116,86.40010833740234,15465400,
2019-02-27,86.30985085475463,86.4739667201673,85.76005581894131,86.29344177246094,9968800,
2019-02-28,86.17034882608867,86.33446468594576,85.48925611250613,85.636962890625,15156900,
2019-03-01,86.24423033605302,86.90891420875032,85.50569617784546,85.6944351196289,13813300,
2019-03-04,86.096495586873,86.91708743865934,84.74251777930178,85.49746704101562,12466300,
2019-03-05,85.44824807561608,85.79290149534488,84.73433699755186,85.43183898925781,10856600,
2019-03-06,85.22667588409202,85.809295386256,84.97229439655237,85.1117935180664,9070800,
2019-03-07,84.72611789114853,84.90664911983124,83.83167568073651,84.49635314941406,12705700,
2019-03-08,83.69216754655395,84.70970602744649,83.69216754655395,84.5291748046875,10582400,
2019-03-11,85.32515390551953,85.79289106763544,85.06256473136006,85.62876892089844,9763200,
2019-03-12,85.8256961379014,85.98981825959058,85.13640200866323,85.37437438964844,10219100,
2019-03-13,85.49748231014702,86.14575074010779,85.30053572289962,85.6615982055664,13022200,
2019-03-14,85.75185266678275,86.87606581202667,85.71902823984651,86.44114685058594,10926500,
2019-03-15,86.49860763148223,87.63923003577135,86.35090081780204,87.43408203125,24811700,
2019-03-18,87.43406548308661,88.45159763995616,87.39303338570015,87.95924377441406,12935500,
2019-03-19,88.7880371628879,88.95215929202669,87.43406559605253,87.63921356201172,12889300,
2019-03-20,87.33559834366005,87.51612956785763,85.67800541902854,85.76826477050781,14920700,
2019-03-21,84.92305435529974,84.92305435529974,83.93013890316301,84.41429138183594,19751000,
2019-03-22,83.55266862506475,83.96296458300763,81.66530471427967,81.86225128173828,31115200,
2019-03-25,81.72275507230107,82.52693799482063,80.49186706029084,81.18116760253906,21032300,
2019-03-26,81.91148758996022,82.3874324199726,81.09089564605733,81.99354553222656,15987100,
2019-03-27,81.96072002718046,82.42845717863965,81.30425023704838,81.71454620361328,12753200,
2019-03-28,82.05918807211464,82.71566408093923,81.84583243015375,82.64180755615234,12454100,
2019-03-29,83.32290872697216,83.69217260630768,82.54334260525741,83.06852722167969,14523400,
2019-04-01,83.82345035748529,85.89954652892943,83.798833606143,85.8667221069336,17499300,
2019-04-02,85.83391057227671,86.52321101644593,85.6123535163126,86.27703094482422,10295400,
2019-04-03,86.82683526744367,87.27816336000055,85.98983420379817,86.4493637084961,11499200,
2019-04-04,86.44936496013288,87.42507298555215,86.36667281389943,87.28450012207031,11952100,
2019-04-05,87.48296066816398,87.7392886780263,86.81319081979146,87.07778930664062,9933700,
2019-04-08,86.91241375615661,87.35892486572266,86.74704207492115,87.35892486572266,8056300,
2019-04-09,86.88759323792443,86.98681370567326,86.20128889621571,86.71395111083984,9092200,
2019-04-10,86.92893507823007,87.41679218759913,86.3832035669711,87.10257720947266,10882300,
2019-04-11,87.40853215562952,88.25194410360461,87.28450024463022,87.83850860595703,11183800,
2019-04-12,90.4927478289922,92.48550329675729,90.02969586326621,91.95630645751952,25834100,
2019-04-15,91.71653431065856,91.78268550795362,90.22817022267184,90.9062042236328,15163800,
2019-04-16,90.87310633398864,92.10514211589772,90.84003074345448,91.86534881591795,11583200,
2019-04-17,92.3614979241408,94.8090418939492,91.79096116372511,94.51136779785156,17791900,
2019-04-18,94.701531781466,95.04881607700833,93.70928913462366,93.81678009033205,12501900,
2019-04-22,93.29585302265464,94.20540982759393,93.1552864718556,93.93254089355467,7975900,
2019-04-23,93.43641136993112,94.56922676999817,93.3123794736644,94.0482940673828,9193100,
2019-04-24,93.65142670611476,94.38734151307276,93.27933090949568,93.89122009277344,9245700,
2019-04-25,93.44468983824738,94.38732223686527,93.0229838782789,93.94081115722656,9311800,
2019-04-26,94.22194768164452,94.74288044774632,93.9325440941019,94.65192413330078,7889300,
2019-04-29,94.7594183760748,96.87621249373164,94.6353864603936,96.01626586914062,14242200,
2019-04-30,96.27259801476228,96.51239137979962,95.30516038613013,95.95838928222656,11389100,
2019-05-01,95.6855189137955,96.74391284841408,95.18112706862172,95.22247314453124,10412900,
2019-05-02,95.2307303802729,95.73512218872789,94.74287952438776,95.42918395996094,8613300,
2019-05-03,95.9170390748906,96.47931162525684,95.644170122097,96.01626586914062,8185400,
2019-05-06,94.4121319618531,95.47879631937772,94.03177205513136,95.16458129882812,9387000,
2019-05-07,94.2880955877616,94.2880955877616,92.8493418680572,93.6100616455078,15017700,
2019-05-08,93.15527581569928,93.99041085740254,92.98989785556688,93.11392974853516,9575800,
2019-05-09,91.89843304198104,93.22142524504729,91.435387348039,93.03951263427734,12205900,
2019-05-10,92.40282632749326,93.30411261212602,91.40231326029904,93.03125,13189000,
2019-05-13,91.02194739797164,91.32788558414494,90.11239069753694,90.50101470947266,13783700,
2019-05-14,90.58373285681672,92.37804165608397,90.54238677780005,91.22042083740234,10503600,
2019-05-15,90.3025953294377,91.70000955754357,89.8064739132574,90.87313842773438,10142000,
2019-05-16,91.46846481129607,92.75011097137524,91.44365338416394,92.03900146484376,9672700,
2019-05-17,90.95580330253544,92.40282744598484,90.81523675693197,91.59249114990234,9570100,
2019-05-20,91.435394639588,92.45244241396196,91.26175249051256,92.07208251953124,8518200,
2019-05-21,92.14648295872789,92.5433774055958,91.964570375362,92.3862762451172,7967900,
2019-05-22,92.11340614648616,92.435885245979,91.5759388778236,91.63381958007812,7918900,
2019-05-23,90.65811624275211,90.7821481275152,88.88861319180188,89.83124542236328,14558000,
2019-05-24,90.55891116452489,90.92273643136949,90.28604852291666,90.7160186767578,8537300,
2019-05-28,90.2943206289836,90.81525345385776,89.66590314185643,89.73204803466797,11665500,
2019-05-29,88.84728408548706,89.63281529990357,88.52480490866631,89.48397827148438,9966400,
2019-05-30,89.83951578605979,90.27775631096117,88.094817852511,88.52478790283203,10367800,
2019-05-31,87.28449997498774,88.13617608814674,86.68915185085038,87.61524963378906,10952800,
2019-06-03,87.48294735792773,88.35942852941336,87.06951189084589,88.02867889404297,11680700,
2019-06-04,89.17804364994261,90.87313186708376,88.5826954700974,90.74082946777344,12858600,
2019-06-05,90.84005630255442,91.2700264834288,89.83127258726091,91.06330871582033,8340500,
2019-06-06,91.07985949128624,91.6752077355601,90.07107566721399,91.26177215576172,8726700,
2019-06-07,90.70774287036772,90.97234132838231,90.09586011905738,90.26123809814452,10618900,
2019-06-10,91.57595859743044,91.95631848108302,91.13771799905952,91.2369384765625,11380600,
2019-06-11,91.63385073830496,92.25400403412688,91.26176128422205,91.5180892944336,9847700,
2019-06-12,91.53462157895598,91.69999957202492,90.03798701570324,90.3521957397461,9670500,
2019-06-13,90.50929589067512,91.08810935652627,90.17028207239112,90.57544708251952,8406900,
2019-06-14,90.60024333667852,91.20386186327326,89.82298267987757,90.80696105957033,9077400,
2019-06-17,90.70775426278313,91.26176267664955,90.17855728028955,90.31085968017578,8128600,
2019-06-18,90.13721420571152,92.12170597153896,90.11240908377404,91.54289245605467,11057300,
2019-06-19,91.63383505964164,92.27052289199612,90.7077373586015,90.88138580322266,13126500,
2019-06-20,91.68342869229444,91.85707079694468,90.15371902973664,91.1128921508789,13638000,
2019-06-21,91.11291292338,92.33667840901876,90.20334982233462,90.49275970458984,27089500,
2019-06-24,90.36045716433908,90.7656221668496,89.74857442259514,89.8478012084961,13039600,
2019-06-25,89.8643268680171,90.11239065370778,89.02918551861752,89.10360717773438,18660100,
2019-06-26,89.55012995075192,90.38526510114964,89.43436851785471,89.69896697998047,10324600,
2019-06-27,89.99665069580078,90.58373474917772,89.66590729086165,89.99665069580078,10906600,
2019-06-28,91.81575960265064,92.96510982559307,91.69999816354314,92.44418334960938,21634700,
2019-07-01,93.62659074918597,94.69324861273144,93.50255885782455,93.9986801147461,12724500,
2019-07-02,93.85812992935092,94.42866663534664,93.61833657989322,94.0979232788086,10174900,
2019-07-03,94.3810274137464,94.82237690205092,93.48168944262368,93.94801330566406,6849400,
2019-07-05,94.52260898418976,95.15547535937996,94.0312979697482,94.50595092773438,7929400,
2019-07-08,94.0645967267378,94.49761719930916,93.68154406450088,93.98965454101562,6917200,
2019-07-09,93.49835076097752,94.50594712765424,93.39009881111842,94.38936614990234,8947300,
2019-07-10,94.40602943137554,94.78908214421884,93.8814086492657,94.11457061767578,9242300,
2019-07-11,94.4060303567668,95.23042628263686,94.1978491181904,95.013916015625,11595200,
2019-07-12,95.03889063149111,96.0548160268737,94.87234819262278,96.01318359375,10783400,
2019-07-15,96.21304238491554,96.23802311713916,94.53926344087432,94.84737396240234,12946600,
2019-07-16,94.49762812785454,96.17972969596612,94.03129784552507,95.86329650878906,16945000,
2019-07-17,95.28871852452318,95.71341003790748,94.7058135870838,94.9223175048828,13120900,
2019-07-18,94.8723564656204,95.82166242696168,94.55592326290244,95.4885711669922,9397200,
2019-07-19,95.671777301926,95.86330685245387,94.43101879761576,94.54759979248048,10402800,
2019-07-22,94.02297931801944,95.30537017972964,93.90639197740391,95.15547943115234,9061100,
2019-07-23,95.6634383232357,96.97081621811849,95.61347686011504,96.8958740234375,12752200,
2019-07-24,96.24634063139618,97.32887913509788,96.19637281973952,97.28724670410156,10011000,
2019-07-25,97.33719923689132,97.62865163988576,96.02982158358544,96.35458374023438,10138400,
2019-07-26,96.4045668271874,97.02078787829592,96.20471461359976,96.779296875,12800400,
2019-07-29,96.97915417201818,97.57871719739622,96.42122993853104,96.47119140625,8500400,
2019-07-30,95.9215995143628,96.66272429266384,95.56352749257334,96.2546844482422,7121100,
2019-07-31,96.67937108275184,96.74599060741582,95.6467938632102,96.59609985351562,13648000,
2019-08-01,96.038186088286,97.2622929862526,93.76484379874972,94.0479736328125,15664500,
2019-08-02,93.59829147015904,94.4559972054774,92.76556646838397,94.03963470458984,11025500,
2019-08-05,92.25760954287776,92.41582933623997,90.15913884792444,91.24168395996094,15855300,
2019-08-06,91.64138388173664,92.0161075703864,90.2174186172182,91.95781707763672,10203500,
