Price,Open,High,Low,Close,Volume,Ticker
2019-01-02,47.99713964682224,49.79302679925286,47.93300353850296,49.66474914550781,16727200,
2019-01-03,49.88566081928042,50.063823893635,48.716911486482864,48.90220260620117,13866100,
2019-01-04,49.62910515660021,50.790726434656605,49.42956338487082,50.7052116394043,16043600,
2019-01-07,50.77648881208764,51.38224232803854,50.41303452767434,50.96890258789063,10844200,
2019-01-08,51.69580756628966,51.731436925278736,51.26821719867509,51.339481353759766,11439000,
2019-01-09,51.7385681893158,51.7385681893158,51.06155051825082,51.61029052734375,13473500,
2019-01-10,51.36085404806189,51.36798209386843,50.68383649829943,51.34660339355469,13151100,
2019-01-11,51.20408161991577,51.23258837269282,50.64821353353109,51.1114387512207,9790100,
2019-01-14,50.747974298677285,51.15418592955906,50.68383819558829,51.04728698730469,11012400,
2019-01-15,51.275339843886506,51.567529948175455,50.8263707731448,51.07579803466797,10298300,
2019-01-16,50.89762845816804,51.58177404728003,50.81923626635361,51.05441284179688,12595600,
2019-01-17,50.7337245064091,51.55327039104803,50.52705466443121,51.40361404418945,10141700,
2019-01-18,52.216032714491824,52.23028880556739,51.40360951056615,52.0164909362793,15759200,
2019-01-22,51.58890062019942,51.816949143392826,51.08291812927361,51.23257446289063,15035600,
2019-01-23,51.31809337879772,51.52476319717676,50.54842759389072,50.812110900878906,13187200,
2019-01-24,50.669583001594354,51.28959252797428,50.3417635600816,50.88338088989258,11272500,
2019-01-25,51.360866041636,51.503394368414114,50.98316108227754,51.1114387512207,8996200,
2019-01-28,50.61257137499958,50.7978625225584,50.14935166176208,50.76935577392578,13678400,
2019-01-29,51.09718082254364,51.44638445370024,50.94040184355692,50.9617805480957,10513200,
2019-01-30,51.1470568924691,51.71718094870812,50.96177119573149,51.51763916015625,11524700,
2019-01-31,51.517639297023294,52.37281994654783,51.32522011676139,52.22316360473633,19876700,
2019-02-01,53.391904793646205,54.51076859878247,52.96431453484285,54.10455703735352,22968700,
2019-02-04,53.99055858749803,53.99055858749803,53.02135068673552,53.32066345214844,15483800,
2019-02-05,53.5772001498199,53.90501955547942,53.456050563683775,53.869384765625,12786700,
2019-02-06,53.86227633129075,53.99767660673613,53.54157944952571,53.63422775268555,10866900,
2019-02-07,53.4132961749382,53.58433666876019,52.66501440361606,53.22088241577149,14418900,
2019-02-08,53.14881752393425,53.37219066923506,52.40663726925344,53.30734252929688,11959500,
2019-02-11,53.23528525629549,53.48027996202905,52.88941749198445,53.3938102722168,10434800,
2019-02-12,54.09997458210936,54.36657988241809,53.91262630536032,54.3305549621582,12599200,
2019-02-13,54.46023939452363,55.15198031397704,54.40980012427603,54.943016052246094,13214600,
2019-02-14,54.95022248064455,55.23124205352909,54.55391000736222,54.95742416381836,12772900,
2019-02-15,55.44020890250634,56.03107130097932,55.303299951254736,55.99504089355469,14330300,
2019-02-19,55.88694977850432,56.54987292788823,55.80768728778959,56.36973190307617,13551500,
2019-02-20,56.42017648785935,56.78766025493535,56.20400503872309,56.58590316772461,12633100,
2019-02-21,56.355333757196654,56.67959099363509,55.92299627274812,56.07431411743164,10266000,
2019-02-22,56.71561714518223,56.88855104323255,55.93020467270704,56.50665283203125,9519300,
2019-02-25,56.51385363075322,56.81648929252298,56.34812143646851,56.56429290771485,9274400,
2019-02-26,56.69401626277087,57.01826809554777,56.48505189371451,56.67960739135742,10990600,
2019-02-27,56.83810884192109,57.46500174918291,56.67958931703887,57.26324462890625,12398200,
2019-02-28,57.24883704069842,57.46500855084943,56.71562094578774,56.94620132446289,14597900,
2019-03-01,57.19838977506152,57.6451416015625,56.9461933800485,57.6451416015625,15419400,
2019-03-04,57.818075735429176,58.04145439837372,56.93178475808085,57.86851501464844,18089900,
2019-03-05,57.7316156183415,57.93337274946768,57.46500483937076,57.78205490112305,13745500,
2019-03-06,56.816492284258175,57.19839047242961,56.10313518753287,57.12633514404297,18633600,
2019-03-07,57.32089234827488,57.83249234233084,57.15516014014467,57.76043701171875,16541700,
2019-03-08,56.84531969928317,57.15516258187438,56.384158966701335,56.93178939819336,16211300,
2019-03-11,57.63073037387574,57.85410352923993,57.39294285511904,57.48661422729492,11060900,
2019-03-12,57.72440411106218,58.06307019756641,57.56587909206282,57.6451416015625,11320000,
2019-03-13,58.0702762127048,58.19277632582013,57.78925656623755,58.15674591064453,10260200,
2019-03-14,58.22158845287511,58.30085095316674,57.89733127055431,57.96218490600586,9976700,
2019-03-15,57.77484709847699,58.04145787458612,57.717200633782674,57.753231048583984,25316400,
2019-03-18,57.96220574141823,58.5458611829438,57.96220574141823,58.42336654663086,9840600,
2019-03-19,58.78363750455211,59.08627319420294,58.10630529655032,58.27203750610352,13936500,
2019-03-20,58.18557671965118,59.02863576882788,58.04866772112035,58.59629821777344,13133600,
2019-03-21,58.2288076919493,59.007018567179664,58.22160600609226,58.93496322631836,10117000,
2019-03-22,58.53144345484612,58.6827613057684,57.86131840220768,57.99102020263672,12497700,
2019-03-25,57.64516708584424,57.96221726400728,57.34973296574296,57.587520599365234,11320400,
2019-03-26,57.882933811878026,58.56026054220245,57.77484806313885,58.33688735961914,9472800,
2019-03-27,58.34407655048589,58.58906570777522,57.515426728977694,57.89011764526367,7258700,
2019-03-28,57.66676755485658,58.21439803342326,57.65956037162714,58.178367614746094,7412300,
2019-03-29,58.60349779098669,58.71158353908184,57.99101921507355,58.22159957885742,10889200,
2019-04-01,58.53144526820827,58.92775236695805,58.42335951492387,58.891727447509766,10816400,
2019-04-02,58.90612949871088,59.050240154765945,58.44496880237172,58.63951873779297,7646000,
2019-04-03,58.92054284421668,58.92054284421668,58.08469108011499,58.29365539550781,8562900,
2019-04-04,58.45218553310933,59.14392669062026,58.19998359760979,59.12231063842773,9360600,
2019-04-05,59.19436089440572,59.468173361111766,59.05024472971604,59.43935012817383,10059100,
2019-04-08,59.56904764302813,59.95094583141519,59.5114011812986,59.80683517456055,9108200,
2019-04-09,59.460961736182576,59.50419933109399,58.89892247955668,59.035831451416016,8561600,
2019-04-10,59.02862967757722,59.14392261127862,58.661145820710765,58.76922607421875,10324300,
2019-04-11,58.754807276183,59.13670543395296,58.38011080245,59.050235748291016,9115100,
2019-04-12,59.66991401811939,59.66991401811939,58.063059082169445,58.308048248291016,16638700,
2019-04-15,58.28644784534824,58.40894246128099,58.019837065845024,58.1135139465332,8536100,
2019-04-16,58.22881078235068,58.61791624061701,58.14234656771621,58.50983047485352,7005700,
2019-04-17,58.76201824470141,58.870098486908326,58.42335215920218,58.6755485534668,8311400,
2019-04-18,58.7692239799597,58.96377942428035,58.41614900365302,58.459381103515625,9493900,
2019-04-22,58.99259903598328,59.96535970547452,58.82686683423274,59.73477935791016,10770600,
2019-04-23,59.94372781862372,60.15989374502388,59.57623859703549,60.08063125610352,10595100,
2019-04-24,59.8140469402532,59.86448622376446,58.891725471779054,58.9133415222168,11684000,
2019-04-25,58.83406775137545,59.69153540704343,58.65392670222701,59.24478912353516,11135000,
2019-04-26,57.83968590341951,58.09908945516455,57.328085981219175,57.99821090698242,18053500,
2019-04-29,57.73161709240709,57.91895986325369,57.40015815459813,57.623531341552734,10023700,
2019-04-30,57.91174694747061,58.02703436121373,57.59469693910699,57.84689331054688,13721500,
2019-05-01,57.60192955992145,57.83250998671055,56.65078461223254,56.68680953979492,13909800,
2019-05-02,56.40575883050985,56.56428381761908,55.65637148074588,55.69240188598633,15360400,
2019-05-03,56.05268571510408,56.35532133777716,55.800489362876505,55.82210540771485,12180700,
2019-05-06,55.42580389334464,55.95902542637204,55.27448605207015,55.57712173461914,13367100,
2019-05-07,55.12315987598853,55.332124148286525,54.59714560469103,55.28168487548828,13498800,
2019-05-08,55.15198284877255,55.69240598232112,55.06551316831616,55.36814880371094,11352900,
2019-05-09,55.01507143988242,55.3969695576139,54.73405186277933,55.31770706176758,13221600,
2019-05-10,55.52179697578105,55.966379935972256,54.78568338522908,55.79874801635742,11056000,
2019-05-13,55.13552497317725,55.5582441376926,54.924165390919576,55.17925262451172,12176100,
2019-05-14,55.48535581744445,55.97367200635602,55.215694560797765,55.25213241577149,10548400,
2019-05-15,55.077224577177866,55.79147448050183,54.81484751558828,55.66028594970703,8918000,
2019-05-16,55.68214587116459,56.08299567122816,55.55095734957462,55.65299224853516,8105200,
2019-05-17,55.13552028126375,55.60925685218357,55.09178707316624,55.32501602172852,9279400,
2019-05-20,55.42703170340883,55.65296521844711,55.15007520318668,55.31770706176758,7154300,
2019-05-21,55.587381339448,55.72585962226874,55.33958394964623,55.57280731201172,8489900,
2019-05-22,55.40518167463335,55.55094976788584,54.94602469197744,55.069923400878906,7858300,
2019-05-23,54.49414754951507,54.516016932102666,53.23328561733406,53.779903411865234,14657200,
2019-05-24,54.0349901028458,54.11516115680568,53.52481572354077,54.005836486816406,7056400,
2019-05-28,54.10787983345711,54.11516962872662,52.83243812503594,52.919898986816406,14912900,
2019-05-29,52.39513343960984,52.788698890531805,52.19835349439054,52.5919189453125,13645200,
2019-05-30,52.48988710261131,52.57005816464548,52.132765001130906,52.45344924926758,9362100,
2019-05-31,51.88496764112784,52.14734465163926,51.47682253561881,51.578857421875,13983300,
2019-06-03,51.81208025711858,52.48260236594013,51.72462496154323,52.38785171508789,11831000,
2019-06-04,52.8032850948374,53.685166836318224,52.59921530888583,53.6341438293457,10423000,
2019-06-05,53.67056917442868,53.67056917442868,52.8980179418817,53.18954849243164,10617800,
2019-06-06,53.72160042709957,54.3848327392722,53.63413957128479,54.15889358520508,11738900,
2019-06-07,54.30466873867351,54.63263725977256,54.24636149388282,54.35568618774414,9095500,
2019-06-10,54.800245856822045,54.9022807115026,54.260912412959065,54.59617614746094,7760400,
2019-06-11,55.03348599608943,55.252129797022384,54.530595801120434,54.545169830322266,9415100,
2019-06-12,54.28281192301646,54.37755703767466,53.79449563543097,53.954837799072266,7920800,
2019-06-13,54.44314764099904,54.785695792211406,54.20992419599059,54.42857360839844,8986400,
2019-06-14,54.42855484565295,54.52329992610997,54.10058640058481,54.18804168701172,8575900,
2019-06-17,54.0495780198994,54.80026567676169,53.96211715833392,54.72737884521485,9355700,
2019-06-18,54.967879858461856,55.55094101867192,54.91686242397972,55.20110321044922,10091500,
2019-06-19,54.95330386910173,55.281272284704926,54.78567198437096,54.894996643066406,9757400,
2019-06-20,55.56553061349501,56.09757448828798,55.44892168507216,55.83519744873047,16229700,
2019-06-21,56.22145919803221,56.67333188918376,56.02467924765798,56.622314453125,23108100,
2019-06-24,56.50570018726203,56.673332083735424,55.980946237151336,56.08298110961914,10011800,
2019-06-25,56.17773427088483,56.27976914793367,55.52908159800988,55.58738327026367,9740000,
2019-06-26,55.88619953188939,56.21416796092064,55.73314722764258,55.8278923034668,11365500,
2019-06-27,55.820598788281146,55.93721323735175,55.215679405297045,55.25940704345703,8147800,
2019-06-28,55.52907570841927,55.92264114692932,55.34686979580257,55.849754333496094,14781300,
2019-07-01,56.21417735746412,56.79723861818566,55.60196803814237,55.79874801635742,11437900,
2019-07-02,55.492628012520406,55.58737307798403,54.96058990267296,55.1865234375,10475400,
2019-07-03,55.259415731678125,55.75501609718355,55.12093744175512,55.71128845214844,5246100,
2019-07-05,55.52909240520104,55.64570133288706,55.09179363504511,55.48535919189453,6880800,
2019-07-08,55.492645008693714,55.9007845670584,55.33230287919775,55.74044799804688,7876100,
2019-07-09,55.718584040919424,55.95180746277519,55.1938355121077,55.704010009765625,7863000,
2019-07-10,55.97365529060234,56.57857465897287,55.92992209301587,56.491119384765625,8077400,
2019-07-11,56.41825360057695,56.56401613786504,56.1558765850709,56.53486251831055,6404000,
2019-07-12,56.666032149108034,56.760777210734766,56.48382625795335,56.57857131958008,6139000,
2019-07-15,56.57859177355832,56.658762839487984,56.039263697700655,56.17774200439453,7116400,
2019-07-16,56.06111053543736,56.17043518862197,55.23754186101452,55.339576721191406,10197400,
2019-07-17,55.20109442959724,55.36143650117352,54.916853688342,55.01160430908203,7419300,
